group_key,normalized_main_function,functional_ingredient_set,composition_type,item_count,manufacturer_count,statement_no_count,dosage_form_count,base_parseable,base_partial,base_unparseable,base_missing,representative_candidate_id,representative_product_name,representative_manufacturer,representative_statement_no,grouping_confidence,hold_count,hold_reason
[코엔자임Q10]항산화·높은혈압감소에도움을줄수있음[비타민B1]탄수화물과에너지대사에필요[비타민B2]체내에너지생|비타민B군+셀레늄+아연+코엔자임Q10,"[코엔자임Q10]항산화·높은혈압감소에도움을줄수있음[비타민B1]탄수화물과에너지대사에필요[비타민B2]체내에너지생성에필요[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[나이아신]체내에너지생성에필요[비오틴]지방,탄수화물,단백질대사와에너지생성에필요[셀렌]유해산소로부터세포를보호하는데필요[아연]|정상적인면역기능에필요|정상적인세포분열에필",비타민B군+셀레늄+아연+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,f33d0fb0-cdaf-4d08-bb36-6a01bf0f6ea9,코큐텐 100mg 플러스,(주)한국씨엔에스팜,200400200073121,B,0,
"저분자콜라겐펩타이드GT(제2022-6호):(국문)피부보습에도움을줄수있음,자외선에의한피부손상으로부터피부건강을유|비타민C+콜라겐/피부","저분자콜라겐펩타이드GT(제2022-6호):(국문)피부보습에도움을줄수있음,자외선에의한피부손상으로부터피부건강을유지하는데도움을줄수있음,(영문)Mayhelptomoisturize(dry)skin,MayhelptomaintaingoodskinhealthbyprotectingagainstdamagefromUVexposure비타민C:(|결합조직형성과기능유지에필요(|철의",비타민C+콜라겐/피부,MULTI_INGREDIENT,2,2,2,2,2,0,0,0,27510ef1-5af2-459a-aaf4-74d030d7e4ce,콘시로카 with 리포좀비타민C,(주)서흥헬스케어,20130020024375,B,0,
[바나바잎추출물]|식후혈당상승억제에도움을줄수있음[콜레우스포스콜리추출물]|체지방감소에도움을줄수있음[녹차추출물]|(원료미검출),[바나바잎추출물]|식후혈당상승억제에도움을줄수있음[콜레우스포스콜리추출물]|체지방감소에도움을줄수있음[녹차추출물]|항산화･체지방감소･혈중콜레스테롤개선에도움을줄수있음,(원료미검출),MULTI_FUNCTION,2,1,2,1,0,2,0,0,8b5486a4-f2d7-4cbc-9feb-1caa9df1ba1c,콜레바나컷PRO,엔피케이(주),201000190041450,C,0,
*홍국|혈중콜레스테롤개선에도움을줄수있음|홍국,*홍국|혈중콜레스테롤개선에도움을줄수있음,홍국,SINGLE,2,1,2,1,2,0,0,0,b6047b86-6239-4220-b71c-b8fef7dc65ba,콜레스테롤 개선엔 홍국 모나콜린K,엠에스바이오텍(주),200400200201209,A,0,
[은행잎추출물]기억력개선·혈행개선에도움을줄수있음[바나바잎추출물]|식후혈당상승억제에도움을줄수있음[녹차추출물]||비타민B군+아연+은행잎+코엔자임Q10+홍국,[은행잎추출물]기억력개선·혈행개선에도움을줄수있음[바나바잎추출물]|식후혈당상승억제에도움을줄수있음[녹차추출물]|항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음[코엔자임Q10]|항산화·높은혈압감소에도움을줄수있음[홍국]|혈중콜레스테롤개선에도움을줄수있음[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요[아연]|정상적인면역기능에필요|정,비타민B군+아연+은행잎+코엔자임Q10+홍국,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,19ce788c-28d0-43e8-8bbd-0cec17263e63,콜레스테롤엔 콜레스타,우리바이오(주),20190009483435,B,0,
[녹차추출물]|항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음[홍경천추출물]스트레스로인한피로개선에도움을줄수|비타민B군+셀레늄+아연+홍경천/가시오가피,"[녹차추출물]|항산화·체지방감소·혈중콜레스테롤개선에도움을줄수있음[홍경천추출물]스트레스로인한피로개선에도움을줄수있음[아연]|정상적인면역기능에필요|정상적인세포분열에필요[셀렌]유해산소로부터세포를보호하는데필요[판토텐산]지방,탄수화물,단백질대사와에너지생성에필요[바나바잎추출물]식후혈당상승억제에도움을줄수있음[비타민B6]|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상",비타민B군+셀레늄+아연+홍경천/가시오가피,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,f95a58f2-82e0-44a1-b86e-bc6d61777137,콜레올로지 컷 PRO,광동헬스바이오(주) 2공장,200400200141802,B,0,
가르시니아캄보지아추출물:탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음.|난소화성말토덱스트린:식후|가르시니아+식이섬유,가르시니아캄보지아추출물:탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음.|난소화성말토덱스트린:식후혈당상승억제·배변활동원활에도움을줄수있음,가르시니아+식이섬유,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,6337d59f-0976-4655-acd7-a11e8b3cfb56,콜레올로지 컷팅 젤리 키위맛,코스맥스바이오(주),200400200023970,B,0,
[콜레우스포스콜리추출물](가)체지방감소에도움을줄수있음[은행잎추출물](가)기억력개선･혈행개선에도움을줄수있음[프|은행잎+프락토올리고당,[콜레우스포스콜리추출물](가)체지방감소에도움을줄수있음[은행잎추출물](가)기억력개선･혈행개선에도움을줄수있음[프락토올리고당](가)장내유익균증식및배변활동원활에도움을줄수있음[바나바잎추출물](가)식후혈당상승억제에도움을줄수있음,은행잎+프락토올리고당,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,68c3c834-087d-4ea3-bc9d-b63c62417614,콜레올로지 티 PRO 하비탈출(Hobby Escape),(주)케비젠,20150010018152,B,0,
"[콜레우스포스콜리추출물]체지방감소에도움을줄수있음[판토텐산]지방,탄수화물,단백질대사와에너지생성에필요[비타민B6|비타민B군","[콜레우스포스콜리추출물]체지방감소에도움을줄수있음[판토텐산]지방,탄수화물,단백질대사와에너지생성에필요[비타민B6]단백질및아미노산이용에필요/혈액의호모시스테인수준을정상으로유지하는데필요[비타민B1]탄수화물과에너지대사에필요[비타민B2]체내에너지생성에필요",비타민B군,SINGLE,2,1,2,1,2,0,0,0,9bfeec31-e838-4750-a83e-d81a00d82dfd,콜레우스포스콜리슬림라이크,(주)한풍네이처팜,201200190071004,A,0,
(|체지방감소에도움을줄수있음|(원료미검출),(|체지방감소에도움을줄수있음,(원료미검출),UNKNOWN,2,2,2,2,0,2,0,0,bc389358-df87-4b34-82bd-5aa8812ea697,콜레파우더로얄(Cole Powder Royal),(주)마이크로바이옴코리아,2022002019413,C,0,
[알로에전잎]배변활동원활에도움을줄수있음|(원료미검출),[알로에전잎]배변활동원활에도움을줄수있음,(원료미검출),UNKNOWN,2,2,2,1,0,2,0,0,4a9bdf6c-b299-4038-831f-9a533b516400,쾌변데이 알로에정,(주)한풍네이처팜,20120019007720,C,0,
-가르시니아캄보지아추출물:탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음-차전자피식이섬유:배변활동|가르시니아+식이섬유,-가르시니아캄보지아추출물:탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음-차전자피식이섬유:배변활동원활에도움을줄수있음,가르시니아+식이섬유,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,6b40ec66-e772-4695-ac5e-2fda2a668897,쾌변메이트 플러스,콜마비앤에이치(주)음성공장,200600200032878,B,0,
[귀리식이섬유]|혈중콜레스테롤개선·식후혈당상승억제에도움을줄수있음|식이섬유,[귀리식이섬유]|혈중콜레스테롤개선·식후혈당상승억제에도움을줄수있음,식이섬유,SINGLE,2,2,2,2,2,0,0,0,2aae2be8-bb02-4af5-aa35-7e9a56b77b28,퀘이커 오트밀 오리지널 +,(주)한국씨엔에스팜,200400200072092,A,0,
*망간|뼈형성에필요|에너지이용에필요|유해산소로부터세포를보호하는데필요*비타민B2|체내에너지생성에필요*비타민D||MSM+비타민B군+비타민D+칼슘,"*망간|뼈형성에필요|에너지이용에필요|유해산소로부터세포를보호하는데필요*비타민B2|체내에너지생성에필요*비타민D|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌*엠에스엠(MSM,디메틸설폰)|관절및연골건강에도움을줄수있음",MSM+비타민B군+비타민D+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,83858223-8b7f-4220-959e-435d900193bb,큐관보,엠에스바이오텍(주),200400200201405,B,0,
[엠에스엠]관절및연골건강에도움을줄수있음[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유|MSM+비타민C,[엠에스엠]관절및연골건강에도움을줄수있음[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요,MSM+비타민C,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,78522634-d9f9-461f-b9a2-72cc1087d0db,큐라에스 엠에스엠비타,주식회사 이수바이오,20130017122109,B,0,
*비타민C|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요*아연|정상|비타민C+아연+프로바이오틱스,*비타민C|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요*아연|정상적인면역기능에필요|정상적인세포분열에필요*프로바이오틱스|유산균증식및유해균억제에도움을줄수있음|배변활동원활에도움을줄수있음|장건강에도움을줄수있음,비타민C+아연+프로바이오틱스,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,222b8669-ae0c-4f42-9ba9-07627723b2dc,큐라에스 프로바이오틱스,엠에스바이오텍(주),20040020020638,B,0,
[코엔자임Q10]ㆍ항산화･높은혈압감소에도움을줄수있음[비타민B1]ㆍ탄수화물과에너지대사에필요[비타민B2]ㆍ체내에|비타민B군+코엔자임Q10,"[코엔자임Q10]ㆍ항산화･높은혈압감소에도움을줄수있음[비타민B1]ㆍ탄수화물과에너지대사에필요[비타민B2]ㆍ체내에너지생성에필요[나이아신]ㆍ체내에너지생성에필요[판토텐산]ㆍ지방,탄수화물,단백질대사와에너지생성에필요[비타민B6]ㆍ단백질및아미노산이용에필요ㆍ혈액의호모시스테인수준을정상으로유지하는데필요[엽산]ㆍ세포와혈액생성에필요ㆍ태아신경관의정상발달에필요ㆍ혈액의호모시스테인수준을",비타민B군+코엔자임Q10,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,d097637b-c49b-47c0-93ee-0e8168228a19,큐텐비 콤플렉스(Q10B Complex),주식회사 셀로닉스,2014002007348,B,0,
항산화작용|피부건강에도움|스피루리나/클로렐라,항산화작용|피부건강에도움,스피루리나/클로렐라,MULTI_FUNCTION,2,1,2,1,1,1,0,0,f5e3c2c3-3f09-4ed1-b55c-020a34c50a4e,대상 웰라이프 클로렐라 NEW,대상(주)군산공장,2004001900935,B,0,
[클로렐라]항산화에도움을줄수있음|스피루리나/클로렐라,[클로렐라]항산화에도움을줄수있음,스피루리나/클로렐라,SINGLE,2,2,2,1,2,0,0,0,64ce5de7-1084-4f3d-ac7e-03f3ea39854a,클로렐라 뉴,(주)에스엘에스,2004001706286,A,0,
"-피부건강,항산화에도움을줄수있음|스피루리나/클로렐라","-피부건강,항산화에도움을줄수있음",스피루리나/클로렐라,SINGLE,2,1,2,1,0,2,0,0,3a5dd8e5-4a4b-4438-8274-72698929e281,클로렐라 씨지에프+,대상(주)군산공장,2004001900945,C,0,
폴리덱스트로스:|배변활동원활에도움을줄수있음프락토올리고당:|장내유익균증식및배변활동원활에도움을줄수있음아연:|정상|식이섬유+아연+프락토올리고당,폴리덱스트로스:|배변활동원활에도움을줄수있음프락토올리고당:|장내유익균증식및배변활동원활에도움을줄수있음아연:|정상적인면역기능에필요|정상적인세포분열에필요,식이섬유+아연+프락토올리고당,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,c914ea83-9fa0-4186-8556-b985b6754967,클린C,(주)바이오 로제트,20040017015362,B,0,
간건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|유해산소로부터세포를보호하는데필요|탄수화물과에|밀크씨슬+비타민B군+셀레늄+아연,간건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|유해산소로부터세포를보호하는데필요|탄수화물과에너지대사에필요,밀크씨슬+비타민B군+셀레늄+아연,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,6771e62f-314b-4537-8440-e564fee16d12,클린스펙-리버,(주)유유헬스케어,20040015107822,B,0,
유산균발효굴추출물(FGO)(제2024-26호):(국문)어린이키성장에도움을줄수있음(영문)Mayhelptochi|비타민D+칼슘+프로바이오틱스,유산균발효굴추출물(FGO)(제2024-26호):(국문)어린이키성장에도움을줄수있음(영문)Mayhelptochildrengrowtaller비타민K:(|정상적인혈액응고에필요(|뼈의구성에필요망간:(|뼈형성에필요(|에너지이용에필요(|유해산소로부터세포를보호하는데필요비타민D:(|칼슘과인이흡수되고이용되는데필요(|뼈의형성과유지에필요(|골다공증발생위험감소에도움을줌,비타민D+칼슘+프로바이오틱스,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,bec21c5b-e541-414b-8f77-c7e99abc75d2,키 성장 솔루션 파우더 딸기맛,(주)서흥,200400200062051,B,0,
[칼슘]뼈와치아형성에필요신경과근육기능유지에필요정상적인혈액응고에필요골다공증발생위험감소에도움을줌[마그네슘]에너지|마그네슘+셀레늄+아연+칼슘,[칼슘]뼈와치아형성에필요신경과근육기능유지에필요정상적인혈액응고에필요골다공증발생위험감소에도움을줌[마그네슘]에너지이용에필요신경과근육기능유지에필요[아연]정상적인면역기능에필요정상적인세포분열에필요[구리]철의운반과이용에필요유해산소로부터세포를보호하는데필요[셀레늄(또는셀렌)]유해산소로부터세포를보호하는데필요[망간]뼈형성에필요에너지이용에필요유해산소로부터세포를보호하는데필요[몰리,마그네슘+셀레늄+아연+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,f54d83ab-e633-4869-9dfd-4d2d07b36397,키네랄,코스맥스엔비티(주),200700170352981,B,0,
[홍삼제품]|면역력증진에도움을줄수있음|피로개선에도움을줄수있음|혈소판응집억제를통한혈액흐름에도움을줄수있음|기억력|비타민B군+아연+홍삼/인삼,[홍삼제품]|면역력증진에도움을줄수있음|피로개선에도움을줄수있음|혈소판응집억제를통한혈액흐름에도움을줄수있음|기억력개선에도움을줄수있음|항산화에도움을줄수있음[아연]|정상적인면역기능에필요|정상적인세포분열에필요[나이아신]|체내에너지생성에필요,비타민B군+아연+홍삼/인삼,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,1f0ba01a-90f0-402e-8c08-cad549bf9644,키드큐홍삼젤리,(주)서흥,20040020006892,B,0,
